folder,input_size,eps,delta,test,max_depth,avg_depth,min_depth,max_variables,avg_variables,min_variables,number_of_paths,number_of_outputs,max_conditions,avg_conditions,min_conditions,time_all,output_all,time_single,output_single
svt_mix1_max,14,0.5,0.01,example_14.dip,3,2.8666666666666667,2,15,8.933333333333334,2,15,15,14,7.933333333333334,1,TIMEOUT,N/A,211.1403293609619,"{ ""DP"": 1}"
svt_mix1_max,10,0.5,0.01,example_10.dip,3,2.8181818181818183,2,11,6.909090909090909,2,11,11,10,5.909090909090909,1,TIMEOUT,N/A,83.30850958824158,"{ ""DP"": 1}"
svt_mix1_max,2,0.5,0.01,example_2.dip,3,2.3333333333333335,2,3,2.6666666666666665,2,3,3,2,1.6666666666666667,1,4.317745526631673,"{ ""DP"": 1}",2.8993800481160483,"{ ""DP"": 1}"
svt_mix1_max,3,0.5,0.01,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,26.64104700088501,"{ ""DP"": 1}",7.489391326904297,"{ ""DP"": 1}"
svt_mix1_max,11,0.5,0.01,example_11.dip,3,2.8333333333333335,2,12,7.416666666666667,2,12,12,11,6.416666666666667,1,TIMEOUT,N/A,107.98241607348125,"{ ""DP"": 1}"
svt_mix1_max,13,0.5,0.01,example_13.dip,3,2.857142857142857,2,14,8.428571428571429,2,14,14,13,7.428571428571429,1,TIMEOUT,N/A,172.06491327285767,"{ ""DP"": 1}"
svt_mix1_max,1,0.5,0.01,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,1.431402047475179,"{ ""DP"": 1}",1.3244984149932861,"{ ""DP"": 1}"
svt_mix1_max,12,0.5,0.01,example_12.dip,3,2.8461538461538463,2,13,7.923076923076923,2,13,13,12,6.923076923076923,1,TIMEOUT,N/A,136.35340857505798,"{ ""DP"": 1}"
new_nonpriv_svt_max,5,8,0.01,example_5.dip,2,1.6666666666666667,1,6,4.333333333333333,2,6,6,5,3.3333333333333335,1,1.8750642935434978,"{ ""DP"": -1}",1.4224952061971028,"{ ""DP"": -1}"
new_nonpriv_svt_max,6,8,0.01,example_6.dip,2,1.7142857142857142,1,7,4.857142857142857,2,7,7,6,3.857142857142857,1,1.7182579040527344,"{ ""DP"": -1}",1.3027596473693848,"{ ""DP"": -1}"
nonpriv_svt_max,6,0.5,0.01,example_6.dip,2,1.7142857142857142,1,7,4.857142857142857,2,7,7,6,3.857142857142857,1,1.3012336095174153,"{ ""DP"": -1}",1.3179502487182617,"{ ""DP"": -1}"
nonpriv_svt_max,3,0.5,0.01,example_3.dip,2,1.5,1,4,3.25,2,4,4,3,2.25,1,1.2719939549763997,"{ ""DP"": -1}",1.260628620783488,"{ ""DP"": -1}"
