folder,input_size,eps,delta,test,max_depth,avg_depth,min_depth,max_variables,avg_variables,min_variables,number_of_paths,number_of_outputs,max_conditions,avg_conditions,min_conditions,time_all,output_all,time_single,output_single
svt_laplace,4,0.5,0.001,example_4.dip,3,2.6,2,5,3.8,2,5,5,4,2.8,1,TIMEOUT,N/A,45.286630709966026,"{ ""DP"": 1}"
svt_laplace,5,0.5,0.001,example_5.dip,3,2.6666666666666665,2,6,4.333333333333333,2,6,6,5,3.3333333333333335,1,TIMEOUT,N/A,92.09231734275818,"{ ""DP"": 1}"
svt_laplace,7,0.5,0.001,example_7.dip,3,2.75,2,8,5.375,2,8,8,7,4.375,1,TIMEOUT,N/A,284.1036003430684,"{ ""DP"": 1}"
svt_laplace,6,0.5,0.001,example_6.dip,3,2.7142857142857144,2,7,4.857142857142857,2,7,7,6,3.857142857142857,1,TIMEOUT,N/A,194.7295399506887,"{ ""DP"": 1}"
svt_laplace,2,0.5,0.001,example_2.dip,3,2.3333333333333335,2,3,2.6666666666666665,2,3,3,2,1.6666666666666667,1,17.059606949488323,"{ ""DP"": 1}",7.566801071166992,"{ ""DP"": 1}"
svt_laplace,3,0.5,0.001,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,TIMEOUT,N/A,22.40968616803487,"{ ""DP"": 1}"
svt_laplace,1,0.5,0.001,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,1.1891376972198486,"{ ""DP"": 1}",1.210759162902832,"{ ""DP"": 1}"
svt_laplace_max,4,0.5,0.001,example_4.dip,3,2.6,2,5,3.8,2,5,5,4,2.8,1,TIMEOUT,N/A,51.75088079770406,"{ ""DP"": 1}"
svt_laplace_max,5,0.5,0.001,example_5.dip,3,2.6666666666666665,2,6,4.333333333333333,2,6,6,5,3.3333333333333335,1,TIMEOUT,N/A,106.15432405471802,"{ ""DP"": 1}"
svt_laplace_max,7,0.5,0.001,example_7.dip,3,2.75,2,8,5.375,2,8,8,7,4.375,1,TIMEOUT,N/A,211.9179996649424,"{ ""DP"": 1}"
svt_laplace_max,6,0.5,0.001,example_6.dip,3,2.7142857142857144,2,7,4.857142857142857,2,7,7,6,3.857142857142857,1,TIMEOUT,N/A,145.8701215585073,"{ ""DP"": 1}"
svt_laplace_max,2,0.5,0.001,example_2.dip,3,2.3333333333333335,2,3,2.6666666666666665,2,3,3,2,1.6666666666666667,1,14.483718156814575,"{ ""DP"": 1}",8.597957452138266,"{ ""DP"": 1}"
svt_laplace_max,3,0.5,0.001,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,TIMEOUT,N/A,28.176095326741535,"{ ""DP"": 1}"
svt_laplace_max,1,0.5,0.001,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,1.7027240594228108,"{ ""DP"": 1}",1.3559240500132244,"{ ""DP"": 1}"
